arquivo,caminho,split,largura,altura,n_objetos,classes
captura_2023-10-09_13-53-52_png.rf.40ba01a953892cb811e52d7c5913d3cf.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-10-09_13-53-52_png.rf.40ba01a953892cb811e52d7c5913d3cf.jpg,train,,,0,
captura_2023-10-09_13-53-57_png.rf.5fddb0ca8af5563f0c6b43b7e2caeb52.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-10-09_13-53-57_png.rf.5fddb0ca8af5563f0c6b43b7e2caeb52.jpg,train,,,1,40
captura_2023-10-09_13-54-02_png.rf.da678469e464a58e4e4d4a83f703ce72.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-10-09_13-54-02_png.rf.da678469e464a58e4e4d4a83f703ce72.jpg,train,1257.0,631.0,0,
captura_2023-10-09_13-54-03_png.rf.70daba485510c2f684c1d36cb0b7a899.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-10-09_13-54-03_png.rf.70daba485510c2f684c1d36cb0b7a899.jpg,train,,,0,
captura_2023-10-09_13-54-05_png.rf.eaa77d1c86c8bd8bbe5de787bbfc2d20.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-10-09_13-54-05_png.rf.eaa77d1c86c8bd8bbe5de787bbfc2d20.jpg,train,,,1,23
captura_2023-10-09_13-54-11_png.rf.e96307edc42965630ccbb8f45af14d1b.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-10-09_13-54-11_png.rf.e96307edc42965630ccbb8f45af14d1b.jpg,train,,,1,65
captura_2023-10-09_13-54-13_png.rf.7025e266cc7bd2ee9ddc46712874fe88.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-10-09_13-54-13_png.rf.7025e266cc7bd2ee9ddc46712874fe88.jpg,train,,,0,
captura_2023-10-09_13-54-18_png.rf.3c2ac7d396ca6e36e7166eb4f85ed64f.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-10-09_13-54-18_png.rf.3c2ac7d396ca6e36e7166eb4f85ed64f.jpg,train,,,0,
captura_2023-10-09_13-54-20_png.rf.e922b30e4868e572976d63598918fc19.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-10-09_13-54-20_png.rf.e922b30e4868e572976d63598918fc19.jpg,train,,,1,23
captura_2023-10-09_13-54-21_png.rf.71a01359d28844cdb92238fbaeae9ca7.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-10-09_13-54-21_png.rf.71a01359d28844cdb92238fbaeae9ca7.jpg,train,1257.0,631.0,1,45
captura_2023-10-09_13-54-36_png.rf.00a660edc0034f430b3a62c104c48f41.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-10-09_13-54-36_png.rf.00a660edc0034f430b3a62c104c48f41.jpg,train,,,0,
captura_2023-10-09_13-54-40_png.rf.ac8e077065c37ca9bf40c4e16bacd5ef.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-10-09_13-54-40_png.rf.ac8e077065c37ca9bf40c4e16bacd5ef.jpg,train,,,1,2
captura_2023-10-09_13-54-49_png.rf.06ca0f497b36d76d14427539efd7e955.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-10-09_13-54-49_png.rf.06ca0f497b36d76d14427539efd7e955.jpg,train,,,1,46
captura_2023-10-09_13-55-05_png.rf.5cd4fa65868635e9ce7c2ddb76122826.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-10-09_13-55-05_png.rf.5cd4fa65868635e9ce7c2ddb76122826.jpg,train,,,1,48
captura_2023-10-09_13-55-11_png.rf.3a8c6f80b52a578d61d7698632d530dc.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-10-09_13-55-11_png.rf.3a8c6f80b52a578d61d7698632d530dc.jpg,train,,,1,48
captura_2023-10-09_13-56-00_png.rf.feae051635fb4b57da297cf089a8b861.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-10-09_13-56-00_png.rf.feae051635fb4b57da297cf089a8b861.jpg,train,,,0,
captura_2023-10-09_13-56-08_png.rf.ab09fe664d1e4a118c21d5d9591ada68.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-10-09_13-56-08_png.rf.ab09fe664d1e4a118c21d5d9591ada68.jpg,train,1257.0,631.0,0,
captura_2023-10-09_13-56-10_png.rf.35842167135d1f93ef90187c89559769.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-10-09_13-56-10_png.rf.35842167135d1f93ef90187c89559769.jpg,train,,,0,
captura_2023-10-09_13-56-34_png.rf.ffed727c5af391cd0a554b1c14336e03.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-10-09_13-56-34_png.rf.ffed727c5af391cd0a554b1c14336e03.jpg,train,,,0,
captura_2023-10-09_13-56-48_png.rf.dbae9def0dc696906b99f73ed56672cc.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-10-09_13-56-48_png.rf.dbae9def0dc696906b99f73ed56672cc.jpg,train,,,0,
captura_2023-10-09_13-56-50_png.rf.b139d7cfedc75cd84e455faa5518a5e2.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-10-09_13-56-50_png.rf.b139d7cfedc75cd84e455faa5518a5e2.jpg,train,,,0,
captura_2023-10-09_13-56-55_png.rf.7504ff4c4763d38c62a1b8e4d7354015.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-10-09_13-56-55_png.rf.7504ff4c4763d38c62a1b8e4d7354015.jpg,train,,,1,48
captura_2023-10-09_15-03-47_png.rf.821c9d2dd20e32757226a20d91bc39e3.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-10-09_15-03-47_png.rf.821c9d2dd20e32757226a20d91bc39e3.jpg,train,,,1,45
captura_2023-10-09_15-04-04_png.rf.92bb5fda2155e56b6c29801a7431384f.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-10-09_15-04-04_png.rf.92bb5fda2155e56b6c29801a7431384f.jpg,train,1282.0,635.0,1,42
captura_2023-10-09_15-04-09_png.rf.fc71cd57005ef225f21e06f13e01ebd6.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-10-09_15-04-09_png.rf.fc71cd57005ef225f21e06f13e01ebd6.jpg,train,,,1,65
captura_2023-10-09_15-07-54_png.rf.368570babce6ac111a4ca36a820e6f37.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-10-09_15-07-54_png.rf.368570babce6ac111a4ca36a820e6f37.jpg,train,,,1,65
captura_2023-10-09_15-09-15_png.rf.b32b1c265c1773b28d375e50ec149fd1.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-10-09_15-09-15_png.rf.b32b1c265c1773b28d375e50ec149fd1.jpg,train,,,1,65
captura_2023-10-09_15-10-25_png.rf.cc036540be77af7e03def88e5eeee233.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-10-09_15-10-25_png.rf.cc036540be77af7e03def88e5eeee233.jpg,train,,,1,46
captura_2023-10-09_15-10-35_png.rf.7a1462a6986f6b102b5b4cb74c9087ec.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-10-09_15-10-35_png.rf.7a1462a6986f6b102b5b4cb74c9087ec.jpg,train,,,1,63
captura_2023-10-09_15-12-50_png.rf.2379d1c02a4485a4e59b17a5376b9e99.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-10-09_15-12-50_png.rf.2379d1c02a4485a4e59b17a5376b9e99.jpg,train,,,0,
captura_2023-10-09_15-16-01_png.rf.09cfae310db3a72e9cd20927ebfcf73b.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-10-09_15-16-01_png.rf.09cfae310db3a72e9cd20927ebfcf73b.jpg,train,1282.0,635.0,0,
captura_2023-10-09_15-16-02_png.rf.8d91a150122119a1451a213edf781923.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-10-09_15-16-02_png.rf.8d91a150122119a1451a213edf781923.jpg,train,,,1,43
captura_2023-10-09_15-16-22_png.rf.d3fe01fd23f83dfc81640745be377391.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-10-09_15-16-22_png.rf.d3fe01fd23f83dfc81640745be377391.jpg,train,,,1,48
captura_2023-10-09_15-19-09_png.rf.616f3bcbba6d610a107558cc5c5ea600.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-10-09_15-19-09_png.rf.616f3bcbba6d610a107558cc5c5ea600.jpg,train,,,0,
captura_2023-10-09_15-19-12_png.rf.fe3ee67d2d8801f818d207ab54fda190.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-10-09_15-19-12_png.rf.fe3ee67d2d8801f818d207ab54fda190.jpg,train,,,1,42
captura_2023-10-09_15-23-11_png.rf.162bc70ac48e5acda9e894470cc85d3d.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-10-09_15-23-11_png.rf.162bc70ac48e5acda9e894470cc85d3d.jpg,train,,,0,
captura_2023-10-09_15-23-16_png.rf.0af511c5b9ca8c62d8aed6dca568514c.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-10-09_15-23-16_png.rf.0af511c5b9ca8c62d8aed6dca568514c.jpg,train,,,1,48
captura_2023-10-09_15-23-23_png.rf.1ce8d6c717ec4a5aed7a4610afb61b66.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-10-09_15-23-23_png.rf.1ce8d6c717ec4a5aed7a4610afb61b66.jpg,train,1252.0,635.0,1,46
captura_2023-10-09_15-24-02_png.rf.14b9d5ec6f5b4a782690f1266afff6d3.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-10-09_15-24-02_png.rf.14b9d5ec6f5b4a782690f1266afff6d3.jpg,train,,,0,
captura_2023-10-10_17-29-29_png.rf.be5b87ec12e2f9acbc823338249cf4cc.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-10-10_17-29-29_png.rf.be5b87ec12e2f9acbc823338249cf4cc.jpg,train,,,1,42
captura_2023-10-10_17-29-41_png.rf.f7837a9752d8c95a18266c1496c6ea15.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-10-10_17-29-41_png.rf.f7837a9752d8c95a18266c1496c6ea15.jpg,train,,,1,42
captura_2023-10-10_17-36-47_png.rf.7820c646e91369349af3b57246efba17.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-10-10_17-36-47_png.rf.7820c646e91369349af3b57246efba17.jpg,train,,,0,
captura_2023-10-10_17-37-21_png.rf.fa1b3d84e83cd818b1fa5600fcc404c6.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-10-10_17-37-21_png.rf.fa1b3d84e83cd818b1fa5600fcc404c6.jpg,train,,,2,"12,20"
captura_2023-10-10_17-38-43_png.rf.4dc3c6b4900aabdde5a2cd047b37dfca.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-10-10_17-38-43_png.rf.4dc3c6b4900aabdde5a2cd047b37dfca.jpg,train,,,0,
captura_2023-10-10_17-38-51_png.rf.add0c35ae310363630d5b410c5a9d4f4.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-10-10_17-38-51_png.rf.add0c35ae310363630d5b410c5a9d4f4.jpg,train,1273.0,633.0,0,
captura_2023-10-10_17-38-52_png.rf.3e7430b1c5efab6446a1c12f9c4fc914.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-10-10_17-38-52_png.rf.3e7430b1c5efab6446a1c12f9c4fc914.jpg,train,,,0,
captura_2023-10-10_17-38-57_png.rf.a7a124802ecf536a9382a3d926140e4c.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-10-10_17-38-57_png.rf.a7a124802ecf536a9382a3d926140e4c.jpg,train,,,0,
captura_2023-10-10_17-38-59_png.rf.43db190e538a552872571086ba3e2c50.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-10-10_17-38-59_png.rf.43db190e538a552872571086ba3e2c50.jpg,train,,,0,
captura_2023-10-10_17-39-00_png.rf.f8e0d5384cb15fb25785912978ecfcaa.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-10-10_17-39-00_png.rf.f8e0d5384cb15fb25785912978ecfcaa.jpg,train,,,0,
captura_2023-10-10_17-39-02_png.rf.5ca519d1834775bc11d0a89250d87926.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-10-10_17-39-02_png.rf.5ca519d1834775bc11d0a89250d87926.jpg,train,,,1,65
captura_2023-10-10_17-39-04_png.rf.d5cddca39261017cded60357e8ac0401.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-10-10_17-39-04_png.rf.d5cddca39261017cded60357e8ac0401.jpg,train,,,1,36
captura_2023-10-10_17-39-27_png.rf.a179d925769ab6bc3274f2d68aba00e3.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-10-10_17-39-27_png.rf.a179d925769ab6bc3274f2d68aba00e3.jpg,train,1273.0,633.0,1,20
captura_2023-10-10_17-40-20_png.rf.8a980b841cbe0677eb081c3cb4dae0b9.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-10-10_17-40-20_png.rf.8a980b841cbe0677eb081c3cb4dae0b9.jpg,train,,,1,46
captura_2023-10-10_17-40-28_png.rf.774d6145cf752fc32a7ce3d2344df3e1.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-10-10_17-40-28_png.rf.774d6145cf752fc32a7ce3d2344df3e1.jpg,train,,,1,14
captura_2023-10-10_17-40-29_png.rf.b4d0c4c17d044b1dadc235df1140a5cc.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-10-10_17-40-29_png.rf.b4d0c4c17d044b1dadc235df1140a5cc.jpg,train,,,1,48
captura_2023-10-10_17-40-31_png.rf.3285ea2468cd37f98c7f9031d3efaca0.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-10-10_17-40-31_png.rf.3285ea2468cd37f98c7f9031d3efaca0.jpg,train,,,1,53
captura_2023-10-10_17-41-18_png.rf.f319f005dca8a9ac1f50e10f7e885661.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-10-10_17-41-18_png.rf.f319f005dca8a9ac1f50e10f7e885661.jpg,train,,,1,2
captura_2023-10-10_17-41-32_png.rf.51907c0c630af17c5c1e97b207b2a10f.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-10-10_17-41-32_png.rf.51907c0c630af17c5c1e97b207b2a10f.jpg,train,,,1,14
captura_2023-10-10_17-41-36_png.rf.153828adb67cc6d68163f083f8faef78.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-10-10_17-41-36_png.rf.153828adb67cc6d68163f083f8faef78.jpg,train,1273.0,633.0,1,65
captura_2023-10-10_17-41-57_png.rf.fb4e864c5492f087fdf53ab4ce792731.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-10-10_17-41-57_png.rf.fb4e864c5492f087fdf53ab4ce792731.jpg,train,,,1,42
captura_2023-10-10_17-42-02_png.rf.17bfda56da1d9dac3612e88f85e8e2ca.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-10-10_17-42-02_png.rf.17bfda56da1d9dac3612e88f85e8e2ca.jpg,train,,,0,
captura_2023-10-10_17-42-10_png.rf.5817cac3fd26a795875ee4c00ed276c8.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-10-10_17-42-10_png.rf.5817cac3fd26a795875ee4c00ed276c8.jpg,train,,,0,
captura_2023-10-10_17-43-44_png.rf.ef0b46355b9f33da3dcd56c60fb37443.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-10-10_17-43-44_png.rf.ef0b46355b9f33da3dcd56c60fb37443.jpg,train,,,0,
captura_2023-10-10_17-44-05_png.rf.3d18d84fc814ba2c98a4421d94953012.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-10-10_17-44-05_png.rf.3d18d84fc814ba2c98a4421d94953012.jpg,train,,,1,15
captura_2023-10-10_17-44-47_png.rf.5fcd2f9a37492b278847c0a91bf83825.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-10-10_17-44-47_png.rf.5fcd2f9a37492b278847c0a91bf83825.jpg,train,,,1,53
captura_2023-10-10_17-45-36_png.rf.ee38f9d365e66d49bfba4b36e61dc5ae.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-10-10_17-45-36_png.rf.ee38f9d365e66d49bfba4b36e61dc5ae.jpg,train,1273.0,633.0,0,
captura_2023-10-10_17-45-49_png.rf.e9b8bcb3000cc25b294f2afe85a807c7.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-10-10_17-45-49_png.rf.e9b8bcb3000cc25b294f2afe85a807c7.jpg,train,,,0,
captura_2023-10-10_17-47-14_png.rf.5dc215b89aea2fdadbe74f0ac0c98a63.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-10-10_17-47-14_png.rf.5dc215b89aea2fdadbe74f0ac0c98a63.jpg,train,,,1,48
captura_2023-10-10_17-48-18_png.rf.5d5bdb5d505226295504fddfbff352ef.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-10-10_17-48-18_png.rf.5d5bdb5d505226295504fddfbff352ef.jpg,train,,,0,
captura_2023-10-10_17-48-33_png.rf.2faf9c86c59ae0d34faebb732aa438d0.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-10-10_17-48-33_png.rf.2faf9c86c59ae0d34faebb732aa438d0.jpg,train,,,0,
captura_2023-10-10_17-49-29_png.rf.1da946ff87f9367769ffb9fa2387730b.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-10-10_17-49-29_png.rf.1da946ff87f9367769ffb9fa2387730b.jpg,train,,,1,35
captura_2023-10-10_17-49-34_png.rf.271df9da2dc7dd7782be4c19cfcee086.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-10-10_17-49-34_png.rf.271df9da2dc7dd7782be4c19cfcee086.jpg,train,,,1,20
captura_2023-10-10_17-50-28_png.rf.b66f37137b39e51955082e635520301e.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-10-10_17-50-28_png.rf.b66f37137b39e51955082e635520301e.jpg,train,1273.0,633.0,1,49
captura_2023-10-10_17-50-43_png.rf.c35ef71efe7d7fff07829a8a89fa684d.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-10-10_17-50-43_png.rf.c35ef71efe7d7fff07829a8a89fa684d.jpg,train,,,0,
captura_2023-10-10_17-51-24_png.rf.c75dde70e2f3ade577a260b3d2eda900.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-10-10_17-51-24_png.rf.c75dde70e2f3ade577a260b3d2eda900.jpg,train,,,0,
captura_2023-10-10_17-51-35_png.rf.b54884ff4d5c04c23c8f400acec0dfcd.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-10-10_17-51-35_png.rf.b54884ff4d5c04c23c8f400acec0dfcd.jpg,train,,,0,
captura_2023-10-10_17-51-38_png.rf.9a674b6a3e67aa7fcb49a0fca7372c0b.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-10-10_17-51-38_png.rf.9a674b6a3e67aa7fcb49a0fca7372c0b.jpg,train,,,1,65
captura_2023-10-10_17-51-39_png.rf.0388c2effc2336e2c21ea85ed6c441dd.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-10-10_17-51-39_png.rf.0388c2effc2336e2c21ea85ed6c441dd.jpg,train,,,1,49
captura_2023-10-10_17-52-01_png.rf.eda0d4779828fd40b4f643ee206382fc.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-10-10_17-52-01_png.rf.eda0d4779828fd40b4f643ee206382fc.jpg,train,,,1,49
captura_2023-10-10_17-52-04_png.rf.01644c1027ea76a18761ef674aeb9ba8.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-10-10_17-52-04_png.rf.01644c1027ea76a18761ef674aeb9ba8.jpg,train,1273.0,633.0,0,
captura_2023-10-10_17-53-10_png.rf.40a4af15b6b392dd8e9527d90b02daa2.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-10-10_17-53-10_png.rf.40a4af15b6b392dd8e9527d90b02daa2.jpg,train,,,0,
captura_2023-10-10_17-53-49_png.rf.edded55d24e138acc9116a5ac67979c9.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-10-10_17-53-49_png.rf.edded55d24e138acc9116a5ac67979c9.jpg,train,,,1,48
captura_2023-10-10_17-54-12_png.rf.a17f6a4c5c06040285f5f0de56de19d3.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-10-10_17-54-12_png.rf.a17f6a4c5c06040285f5f0de56de19d3.jpg,train,,,1,46
captura_2023-10-10_17-54-17_png.rf.fc967f0e9a30bd7a348081783c36a2ad.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-10-10_17-54-17_png.rf.fc967f0e9a30bd7a348081783c36a2ad.jpg,train,,,1,48
captura_2023-10-10_17-54-19_png.rf.ec3357b3b2775c5a5d2828425c29bfa0.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-10-10_17-54-19_png.rf.ec3357b3b2775c5a5d2828425c29bfa0.jpg,train,,,1,65
captura_2023-10-10_17-54-27_png.rf.537ee830e6dcbdf8149c0a04f3b1b7c7.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-10-10_17-54-27_png.rf.537ee830e6dcbdf8149c0a04f3b1b7c7.jpg,train,,,0,
captura_2023-10-10_17-54-29_png.rf.7bab5204a5826d669246ac9492e6d1dd.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-10-10_17-54-29_png.rf.7bab5204a5826d669246ac9492e6d1dd.jpg,train,1273.0,633.0,1,5
captura_2023-10-10_17-54-30_png.rf.2f768b4d41717a470bf6e8ad22ab21f5.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-10-10_17-54-30_png.rf.2f768b4d41717a470bf6e8ad22ab21f5.jpg,train,,,1,5
captura_2023-10-10_17-54-37_png.rf.baa02fc16b0d4502434e075757ea3ed8.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-10-10_17-54-37_png.rf.baa02fc16b0d4502434e075757ea3ed8.jpg,train,,,2,5
captura_2023-10-10_17-54-49_png.rf.56e2b21364cd78b38a49cda73acad601.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-10-10_17-54-49_png.rf.56e2b21364cd78b38a49cda73acad601.jpg,train,,,1,23
captura_2023-10-10_17-54-51_png.rf.ebb49be5fec1dcd6468bf18335163551.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-10-10_17-54-51_png.rf.ebb49be5fec1dcd6468bf18335163551.jpg,train,,,1,60
captura_2023-10-10_17-54-54_png.rf.46c76b624895d94e8f1dd574b64d7a8c.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-10-10_17-54-54_png.rf.46c76b624895d94e8f1dd574b64d7a8c.jpg,train,,,2,48
captura_2023-10-10_17-54-59_png.rf.952adc5cd45fe732ccc6db0abf0f0709.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-10-10_17-54-59_png.rf.952adc5cd45fe732ccc6db0abf0f0709.jpg,train,,,1,60
